project_id,sector,agency,state,original_cost,land_acquisition_issue,forest_clearance_issue,contractor_delay,burn_rate_6m,phys_burn_rate_6m,target_cost_overrun_pct,target_time_overrun_months
103712,Roads & Highways,Unknown Agency,Telangana,644.45,1,0,0,138.01767474697482,12.14805105220725,46.67404811401596,24
103713,Roads & Highways,Unknown Agency,Telangana,578.85,0,0,0,60.19102159941923,9.394911440465563,2.1314446474966076,2
103714,Roads & Highways,Unknown Agency,Telangana,882.18,0,0,0,132.0850210022461,12.863032365774018,0.7278211158391317,3
103715,Roads & Highways,Unknown Agency,Telangana,955.49,0,0,1,204.68108613837586,11.462095684100728,22.92476222732688,14
103716,Roads & Highways,Unknown Agency,Telangana,521.53,0,0,0,66.85631130977885,15.874039236043629,4.017382253847355,-1
103717,Roads & Highways,Unknown Agency,Telangana,541.58,1,0,0,43.390069122261224,3.553804825041073,25.4576773227202,23
103718,Roads & Highways,Unknown Agency,Telangana,797.36,0,0,0,119.94663063790668,11.32820259771676,4.7543473322071526,2
103719,Roads & Highways,Unknown Agency,Telangana,2146.86,0,0,0,193.5844072804066,9.729000079667202,-0.4765040215408296,-1
103720,Roads & Highways,Unknown Agency,Telangana,1183.71,1,0,0,250.08546257912036,11.144174005725606,35.261189236412925,17
103721,Roads & Highways,Unknown Agency,Telangana,1129.33,1,0,0,145.69293641240665,13.41529615082652,43.353568794941644,22
103722,Roads & Highways,Unknown Agency,Telangana,1127.9,0,0,0,175.8890700306057,14.760252580380715,4.144790150814617,2
103746,Roads & Highways,Unknown Agency,Uttar Pradesh,319.96,0,0,0,27.154669962209454,10.516468769259873,-0.6026540933806914,0
103723,Roads & Highways,Unknown Agency,Telangana,1142.6,1,0,0,214.46062720277183,11.183702169663754,17.67217334174759,24
103724,Roads & Highways,Unknown Agency,Telangana,1092.88,0,0,1,153.09374785925942,6.9886748219389325,14.30947116459657,10
103725,Roads & Highways,Unknown Agency,Telangana,973.45,0,0,0,147.93528305645748,10.970273903331162,3.6158449698508734,1
103726,Roads & Highways,Unknown Agency,Telangana,958.86,0,0,1,163.04999160938883,8.326511571260554,27.8576655642316,20
103727,Roads & Highways,Unknown Agency,Telangana,1149.17,1,0,0,217.484605759712,11.841228921136302,36.08366058853308,30
103728,Others,Unknown Agency,Telangana,690.33,1,1,0,12.522942003621438,2.4252871009226435,51.44943336105469,38
103729,Roads & Highways,Unknown Agency,Telangana,615.78,0,0,0,83.15298465645247,10.833030702443793,0.7592706663659667,0
103730,Roads & Highways,Unknown Agency,Telangana,177.18,1,0,0,20.71691347864913,16.133759971614705,20.28408263293133,17
103731,Roads & Highways,Unknown Agency,Telangana,295.47,0,0,0,21.57411671177195,10.001924180333937,3.3117787702816193,1
103732,Roads & Highways,Unknown Agency,Telangana,516.17,0,0,0,33.63119942076327,7.619073225405245,-1.9176456856444712,1
103733,Roads & Highways,Unknown Agency,Tripura,920.66,1,0,1,74.70122746837544,1.2184297949072622,55.232114506508374,36
103734,Roads & Highways,Unknown Agency,Tripura,726.9,0,0,0,86.89785999898555,9.744644614545479,3.5259947776894487,3
103735,Roads & Highways,Unknown Agency,Tripura,670.9,0,0,1,98.48292132576634,15.786334980003716,29.008922480373936,12
103736,Roads & Highways,Unknown Agency,Tripura,657.21,0,0,0,83.92628081052888,11.00924980718704,-0.29775231711207395,0
103737,Roads & Highways,Unknown Agency,Tripura,431.78,0,0,0,62.469044069296075,15.545169270116105,-1.8759349015479974,-1
103738,Roads & Highways,Unknown Agency,Tripura,174.43,0,0,1,28.398374763499532,15.685999117548036,30.285625011866983,22
103739,Roads & Highways,Unknown Agency,Tripura,277.5,0,0,0,55.43617864438153,16.39735089436971,0.7263152266022068,-1
103740,Roads & Highways,Unknown Agency,Tripura,195.95,0,0,0,15.451203132232962,5.053423743800309,1.507082155196097,1
103741,Roads & Highways,Unknown Agency,Tripura,2026.05,1,0,0,222.28090442596152,9.06115148165834,23.117625315820213,15
103742,Roads & Highways,Unknown Agency,Uttar Pradesh,274.06,0,1,1,44.699333155467144,13.567095076948334,37.002215808515956,21
103743,Roads & Highways,Unknown Agency,Uttar Pradesh,296.02,0,0,0,30.091713802987783,9.539942944893525,0.41997479580481656,2
103744,Roads & Highways,Unknown Agency,Uttar Pradesh,309.63,0,0,0,25.753109334639248,11.365920108965724,-0.7001318908432526,0
103747,Roads & Highways,Unknown Agency,Uttar Pradesh,515.69,0,0,1,40.793723636402795,10.510704883227177,23.591340576366846,12
103748,Roads & Highways,Unknown Agency,Uttar Pradesh,225.17,0,0,0,38.18301088393348,12.428628431822084,-0.8946258396752107,2
103749,Roads & Highways,Unknown Agency,Uttar Pradesh,509.65,0,0,1,89.96087218104947,10.061407391457674,15.29511838684577,15
103750,Roads & Highways,Unknown Agency,Uttar Pradesh,189.31,1,0,0,23.858225998959625,12.404770196261026,17.86977703953431,17
103751,Roads & Highways,Unknown Agency,Uttar Pradesh,262.37,0,1,1,27.855114360889388,16.556322585467726,34.869676276515754,32
103752,Roads & Highways,Unknown Agency,Uttar Pradesh,283.86,0,0,0,36.30097168838156,15.55520777214305,4.490101044436447,3
103753,Roads & Highways,Unknown Agency,Uttar Pradesh,1086.3,1,0,1,178.89267809953685,10.183748875639743,60.88753012319032,25
103754,Roads & Highways,Unknown Agency,Uttar Pradesh,840.93,1,0,1,12.430262790992671,4.812937103217357,50.276897618960184,29
103755,Roads & Highways,Unknown Agency,Uttar Pradesh,438.24,0,0,0,60.29368082505698,14.789728750751763,-0.6157305065487857,-1
103756,Roads & Highways,Unknown Agency,Uttar Pradesh,395.62,0,0,1,63.76592407570156,5.777154123836485,14.200894393088834,12
103757,Roads & Highways,Unknown Agency,Uttar Pradesh,307.11,1,0,1,60.745938297530785,6.166905009567509,35.31487242136721,34
103758,Roads & Highways,Unknown Agency,Uttar Pradesh,403.36,0,0,0,35.66842140448438,8.445820904615033,-1.618728219351416,-1
103759,Roads & Highways,Unknown Agency,Uttar Pradesh,912.5,0,1,0,130.8753821531718,14.135333298635189,10.635566006687728,11
103760,Roads & Highways,Unknown Agency,Uttar Pradesh,587.97,0,0,1,123.41485314418873,6.381152448096952,22.947392097024732,10
103761,Roads & Highways,Unknown Agency,Uttar Pradesh,1192.33,0,0,1,228.7943927029794,10.122845545999247,32.351225748734855,11
103762,Roads & Highways,Unknown Agency,Uttar Pradesh,1679.75,0,1,1,183.16978151199277,8.918901283541324,26.334938787656128,20
103763,Roads & Highways,Unknown Agency,Uttar Pradesh,343.54,0,0,0,55.82076153975294,13.145231129413581,-0.4033557680083766,-1
103764,Roads & Highways,Unknown Agency,Uttar Pradesh,2008.7,0,0,0,269.0646223527606,14.013545043226259,4.452072213827959,0
103765,Roads & Highways,Unknown Agency,Uttar Pradesh,809.25,0,0,0,72.80327189519176,9.147776056975076,0.3332382256049238,2
103766,Roads & Highways,Unknown Agency,Uttar Pradesh,1141.67,0,1,0,133.8283155279949,5.551670466778122,18.4095880033827,23
103767,Roads & Highways,Unknown Agency,Uttar Pradesh,1156.72,0,1,0,197.177356470774,16.986499698028275,16.759551775903923,16
103768,Roads & Highways,Unknown Agency,Uttar Pradesh,697.66,0,0,1,157.2624292282432,7.24793610968003,23.003007441482808,22
103769,Roads & Highways,Unknown Agency,Uttar Pradesh,264.86,1,0,1,32.26951730138513,3.6485746851203356,55.47658158363481,32
103770,Roads & Highways,Unknown Agency,Uttar Pradesh,917.91,1,0,0,8.731810858682035,3.3438858351087966,21.05410785368892,35
103771,Roads & Highways,Unknown Agency,Uttar Pradesh,640.18,1,0,0,146.43408602186935,11.256407511280493,43.158967715957324,21
103772,Others,Unknown Agency,Uttar Pradesh,947.15,0,0,0,169.47751036502274,10.597884730501782,2.7200334236886263,0
103773,Roads & Highways,Unknown Agency,Uttar Pradesh,211.09,1,0,0,17.75207094988255,14.882521618912058,28.65919771278999,23
103774,Roads & Highways,Unknown Agency,Uttar Pradesh,1948.25,0,0,0,218.52226398806351,9.220026045516907,4.553840289675625,3
103775,Roads & Highways,Unknown Agency,Uttar Pradesh,236.47,1,0,0,45.811420786195,8.33165205283003,20.033644689543074,26
103776,Roads & Highways,Unknown Agency,Uttar Pradesh,1138.72,0,0,0,136.69795263986384,13.546996034436368,2.849429676270524,-1
103777,Roads & Highways,Unknown Agency,Uttar Pradesh,1273.72,0,0,0,66.91957853142276,4.871523693796121,0.4960409642218391,2
103778,Roads & Highways,Unknown Agency,Uttar Pradesh,1708.62,0,0,0,299.27245337418833,11.770395866529071,-0.15619501263812197,2
103779,Roads & Highways,Unknown Agency,Uttar Pradesh,1653.15,1,0,0,230.6471335576225,16.21534366818704,31.4868109786185,13
103780,Roads & Highways,Unknown Agency,Uttar Pradesh,1511.57,0,0,0,306.44713931974917,11.4226022419206,2.43888414013019,2
103781,Roads & Highways,Unknown Agency,Uttar Pradesh,974.19,0,0,1,182.80916521903163,10.1140409127362,23.68310619752274,15
103782,Roads & Highways,Unknown Agency,Uttar Pradesh,1348.06,0,0,0,294.06504831237424,13.759547155021977,1.5022300566642266,3
103783,Roads & Highways,Unknown Agency,Uttar Pradesh,1734.7,0,0,0,220.1492351171397,9.147395439245031,-0.9754438021575789,-1
103784,Roads & Highways,Unknown Agency,Uttar Pradesh,701.02,0,0,0,81.62847865287858,10.71644146817065,4.044388176838785,1
103785,Roads & Highways,Unknown Agency,Uttar Pradesh,2061.86,0,0,0,318.86496824308665,9.943509675283536,-1.57950459014205,2
103786,Roads & Highways,Unknown Agency,Uttar Pradesh,172.5,0,0,1,20.513665131111907,10.43564820749478,25.045808984871737,12
103787,Roads & Highways,Unknown Agency,Uttar Pradesh,325.24,0,0,0,60.102272775721104,12.010856354883746,3.2877057745515144,-1
103788,Roads & Highways,Unknown Agency,Uttar Pradesh,2471.56,0,0,0,502.28460844665597,11.101121422705319,-0.48604703209913547,-1
103789,Roads & Highways,Unknown Agency,Uttar Pradesh,1972.94,0,0,0,368.363319498182,16.083244747935375,-1.1984469825358213,1
103790,Roads & Highways,Unknown Agency,Uttar Pradesh,1081.39,0,0,0,106.81520710763516,9.580356233595467,1.9590046928289233,2
103791,Roads & Highways,Unknown Agency,Uttar Pradesh,1991.71,0,0,0,175.98899265392652,8.193812065611823,2.505336831861575,0
103792,Roads & Highways,Unknown Agency,Uttar Pradesh,1603.53,1,0,1,405.0740366646356,9.965086001657394,56.14069556857418,38
103793,Roads & Highways,Unknown Agency,Uttar Pradesh,1753.75,0,0,1,453.87442571373776,14.89643572987638,19.3637507630127,7
103794,Roads & Highways,Unknown Agency,Uttar Pradesh,1792.68,0,0,1,259.849332513863,8.128027309454096,24.00147226393384,23
103795,Roads & Highways,Unknown Agency,Uttar Pradesh,1089.41,0,0,0,102.94613342485388,13.030897133570043,2.608201610151762,1
103796,Roads & Highways,Unknown Agency,Uttar Pradesh,1089.41,1,0,0,79.0707853158818,2.9880406321106627,34.792234240711196,31
103797,Roads & Highways,Unknown Agency,Uttar Pradesh,957.62,0,0,1,106.23403866021988,5.968480010157579,17.024102709227307,16
103798,Roads & Highways,Unknown Agency,Uttar Pradesh,879.26,1,0,1,232.0417324863629,8.969112423197801,43.582603618103334,52
103799,Roads & Highways,Unknown Agency,Uttar Pradesh,526.45,0,0,0,87.55141221564864,14.138393559303708,3.5248544284778527,-1
103800,Roads & Highways,Unknown Agency,Uttar Pradesh,1973.98,0,0,0,91.55942226462867,4.359126776413149,-1.4351866793788186,3
103801,Roads & Highways,Unknown Agency,Uttar Pradesh,2289.34,1,0,0,331.5148371969019,14.636556834766182,15.91023864200955,13
103802,Roads & Highways,Unknown Agency,Uttar Pradesh,2541.13,0,1,0,538.5266588341541,11.823813567503827,17.71471732830598,14
103803,Roads & Highways,Unknown Agency,Uttar Pradesh,1632.93,0,0,0,95.6517834816791,11.867057177522653,4.367675331926165,1
103804,Roads & Highways,Unknown Agency,Uttar Pradesh,1663.38,0,1,1,232.4276623205388,8.036923860582075,23.838339542949285,23
103805,Roads & Highways,Unknown Agency,Uttar Pradesh,1226.64,1,0,0,31.611430335959103,7.526923160415542,45.28254898008322,34
103806,Roads & Highways,Unknown Agency,Uttar Pradesh,2002.79,0,0,1,114.5550523188338,6.50687020254591,13.979092119606253,22
103807,Roads & Highways,Unknown Agency,Uttar Pradesh,1843.59,1,0,0,258.4705819354167,14.212455113397773,36.666196849998364,18
103808,Roads & Highways,Unknown Agency,Uttar Pradesh,991.89,0,0,1,172.58912883329742,8.652401553178429,25.591615331742048,21
103809,Roads & Highways,Unknown Agency,Uttar Pradesh,1309.08,0,1,1,229.89773983511083,12.137471898139651,25.890129902285217,40
103810,Roads & Highways,Unknown Agency,Uttar Pradesh,516.16,0,0,0,54.281789578914186,14.662403786453325,0.9517412860984749,-1
103811,Roads & Highways,Unknown Agency,Uttar Pradesh,1394.14,0,0,0,251.4917514587089,15.850492515326444,3.4026737347290084,0
103812,Roads & Highways,Unknown Agency,Uttar Pradesh,2555.5,0,0,0,576.0057169440765,14.687744027480392,4.937897063341251,2
103813,Roads & Highways,Unknown Agency,Uttar Pradesh,197.6,0,0,0,36.354669998002535,12.065121575467401,3.3330293455403552,0
103814,Roads & Highways,Unknown Agency,Uttar Pradesh,649.44,1,0,0,90.52174684148733,9.126227978039104,41.64741519762954,18
103815,Roads & Highways,Unknown Agency,Uttar Pradesh,706.41,0,0,0,71.55636742736522,8.115720291813247,2.6399150542543515,2
103939,Water Resources,Unknown Agency,Maharashtra,211.46,0,0,0,29.41468663975091,8.936295137930642,1.216913936075938,1
103816,Roads & Highways,Unknown Agency,Uttar Pradesh,838.68,0,0,0,92.08795166770062,15.505062620636146,1.8002081432833048,1
103817,Roads & Highways,Unknown Agency,Uttar Pradesh,1101.79,0,0,0,193.7298284581691,15.996597023489187,-1.5869379300116497,1
103818,Roads & Highways,Unknown Agency,Uttar Pradesh,955.34,1,0,1,131.40063412543358,7.204973358649257,49.747153370589515,38
103819,Roads & Highways,Unknown Agency,Uttar Pradesh,575.66,0,1,1,49.087858528778156,14.051768626821726,34.28861874013333,28
103820,Roads & Highways,Unknown Agency,Uttar Pradesh,1722.11,1,0,1,463.80554900563925,13.230511030573119,37.05151891050428,33
103821,Roads & Highways,Unknown Agency,Uttar Pradesh,1384.79,0,1,0,142.35406312842096,11.489786994797004,16.521234367732365,24
103822,Roads & Highways,Unknown Agency,Uttar Pradesh,2077.0,0,0,0,11.944350445433201,1.7521257019610346,-0.7908104412122845,2
103823,Roads & Highways,Unknown Agency,Uttar Pradesh,2009.11,0,0,1,379.0669108790869,12.418425804747642,12.112502511046628,10
103824,Roads & Highways,Unknown Agency,Uttar Pradesh,2289.52,0,0,0,127.39720841223857,6.556601502949164,-1.546717841026178,1
103825,Roads & Highways,Unknown Agency,Uttar Pradesh,1122.02,0,1,0,139.64939169622494,6.619598253796497,18.825352390232556,14
103826,Roads & Highways,Unknown Agency,Uttar Pradesh,1706.47,1,0,1,174.68981379061375,4.980901728097166,51.90166594548161,48
103827,Roads & Highways,Unknown Agency,Uttar Pradesh,1493.65,0,1,0,154.6438359134911,12.466721150174934,11.046169728379203,19
103828,Roads & Highways,Unknown Agency,Uttar Pradesh,617.88,0,1,0,112.3157689621251,13.520449027441874,16.704646902070003,7
103829,Roads & Highways,Unknown Agency,Uttar Pradesh,2966.63,0,1,1,656.63565068841,14.578068368308742,34.70647394035721,17
103830,Roads & Highways,Unknown Agency,Uttar Pradesh,646.27,1,0,0,155.2082405579481,10.025390499501416,29.382131909409235,23
103831,Roads & Highways,Unknown Agency,Uttar Pradesh,2158.2,1,0,1,624.173547272726,10.396697199963905,71.97523993417215,34
103832,Roads & Highways,Unknown Agency,Uttar Pradesh,188.87,0,0,1,28.59819575338159,14.051269785441175,11.604447903643887,8
103833,Roads & Highways,Unknown Agency,Uttar Pradesh,300.58,0,1,1,45.484030643121024,7.234221444463479,35.56908918268941,41
103834,Roads & Highways,Unknown Agency,Uttar Pradesh,2006.82,1,0,0,102.38226152335363,2.194314206425779,19.688412712354346,23
103835,Roads & Highways,Unknown Agency,Uttar Pradesh,1841.92,0,0,1,207.58367691588478,11.231137605116118,16.499075057186584,9
103836,Roads & Highways,Unknown Agency,Uttar Pradesh,1017.99,0,0,0,41.52898294144359,7.129172409907582,2.4120422168623286,1
103837,Roads & Highways,Unknown Agency,Uttar Pradesh,1377.51,1,0,0,258.3637130627419,9.972510739627864,25.743009191565964,18
103901,Others,Unknown Agency,"Arunachal Pradesh, Assam",1255.49,0,0,0,89.98771983619281,5.9686080106996116,0.695860275085733,-1
103838,Roads & Highways,Unknown Agency,Uttar Pradesh,775.94,0,0,0,100.51062928482725,13.015853225945513,1.010522444521535,-1
103839,Roads & Highways,Unknown Agency,Uttar Pradesh,1428.19,1,0,0,92.59828017464577,8.247528844058873,31.941978461885135,28
103840,Roads & Highways,Unknown Agency,Uttar Pradesh,1335.45,0,0,0,97.3867880796945,5.269137202292939,-1.5010794389633912,3
103841,Roads & Highways,Unknown Agency,Uttar Pradesh,578.02,0,0,0,82.7010946265861,10.907403445191061,-0.10456726299961927,0
103842,Roads & Highways,Unknown Agency,Uttar Pradesh,1602.48,0,0,0,129.70034330251687,10.818622861359273,-1.8837081235577637,3
103843,Roads & Highways,Unknown Agency,Uttar Pradesh,836.24,0,0,0,123.63049656804691,9.189143811788526,-1.8101398610919917,3
103844,Roads & Highways,Unknown Agency,Uttarakhand,192.54,0,0,0,23.347739521663698,14.592356799679685,1.4337751522771884,2
103845,Roads & Highways,Unknown Agency,Uttarakhand,192.22,0,0,0,9.342369841478387,8.394932791579194,-0.08631346221754077,1
103846,Roads & Highways,Unknown Agency,Uttarakhand,220.89,0,0,0,30.95089862131715,14.569874668854695,4.748929974299078,-1
103847,Roads & Highways,Unknown Agency,Uttarakhand,247.41,1,1,0,9.62337679793307,5.985886260016549,32.65266443330165,40
103848,Roads & Highways,Unknown Agency,Uttarakhand,251.88,0,0,0,34.44011483292259,10.101788095018144,3.3524828818485437,2
103849,Roads & Highways,Unknown Agency,Uttarakhand,418.89,0,0,0,62.28108372234993,15.86466074332023,0.7781271381075126,3
103850,Others,Unknown Agency,Uttarakhand,282.08,1,0,1,40.47776605426708,14.098785928799977,67.63351841120222,32
103851,Roads & Highways,Unknown Agency,Uttarakhand,344.73,0,0,1,54.962428322194015,14.791929496086262,14.698476874870119,12
103852,Roads & Highways,Unknown Agency,Uttarakhand,237.79,1,0,0,31.552743194489437,16.381309978845096,42.7592674031508,32
103853,Roads & Highways,Unknown Agency,Uttarakhand,346.82,0,0,0,38.09133011680981,12.462646889811161,2.5120494508948896,-1
103854,Roads & Highways,Unknown Agency,Uttarakhand,452.81,1,0,0,86.67948327318942,10.53471346001146,20.143812401786306,19
103855,Roads & Highways,Unknown Agency,Uttarakhand,299.31,0,0,0,18.048195812877452,9.538901387069785,-0.2534621076850623,3
103856,Roads & Highways,Unknown Agency,Uttarakhand,472.23,0,0,1,42.51496755267202,11.374183763033571,15.27473694591431,13
103857,Roads & Highways,Unknown Agency,Uttarakhand,573.96,0,0,1,128.0392897570594,13.038304774002768,24.55205921590747,21
103858,Roads & Highways,Unknown Agency,Uttarakhand,180.1,0,0,0,22.5730749393702,16.795359190856068,1.3490141771394635,1
103932,Water Resources,Unknown Agency,Maharashtra,848.07,1,0,0,71.99486672563249,11.225962647627906,17.06363569850302,30
103859,Others,Unknown Agency,Uttarakhand,258.85,0,0,0,49.40950579994971,11.806375658495092,3.0438170721224926,0
